Algorithm;Determinismus;GoalReward;CliffReward;StepReward;Gamma;Alpha;Average Episodes Until Trained;Best Episodes Until Trained;Average Steps Once Trained;Best Steps Once Trained;Best Path Once Trained
QLearning;25, 25, 25, 25;0.0;-1.0E-6;-1.0E7;0.7;0.99;6;3;555;101;P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]
QLearning;97, 1, 1, 1;100.0;-1.0;-100.0;0.99;0.4;101;2147483647;128;7;P[0, 4]->P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;97, 1, 1, 1;100.0;-1.0;-100.0;0.99;0.99;101;2147483647;122;6;P[0, 4]->P[0, 3]->P[1, 3]->P[2, 3]->P[3, 3]->P[4, 3]->P[4, 4]
QLearning;97, 1, 1, 1;100.0;-1.0;-100.0;0.99;0.01;101;2147483647;8;101;P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]
QLearning;25, 25, 25, 25;-100.0;-100.0;-1.0E7;0.7;0.99;6;3;555;101;P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]
QLearning;25, 25, 25, 25;-100.0;-100.0;-1.0E7;0.4;0.99;6;1;555;101;P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]
QLearning;25, 25, 25, 25;-100.0;-1.0E-6;-1.0E7;0.7;0.99;6;1;555;101;P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]
QLearning;97, 1, 1, 1;100.0;-1.0;-100.0;0.01;0.01;101;2147483647;9;101;P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]
QLearning;25, 25, 25, 25;-100.0;-1.0;-100.0;0.7;0.99;6;2;555;101;P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]
QLearning;25, 25, 25, 25;-100.0;-1.0;-100.0;0.01;0.01;6;5;555;101;P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]
QLearning;25, 25, 25, 25;-1.0E7;-1.0E-6;-100.0;0.01;0.01;6;4;555;101;P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]
QLearning;25, 25, 25, 25;-1.0E7;-1.0E-6;-1.0E7;0.7;0.7;6;3;555;101;P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]
QLearning;25, 25, 25, 25;-1.0E7;-1.0E-6;-1.0E7;0.01;0.99;6;1;555;101;P[0, 4]->P[0, 3]->P[1, 3]->P[0, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 3]->P[1, 3]->P[0, 3]->P[1, 3]->P[0, 3]->P[1, 3]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 3]->P[1, 3]->P[0, 3]->P[1, 3]->P[0, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]
QLearning;25, 25, 25, 25;-1.0E7;-1.0;-1.0E7;0.4;0.99;6;2;555;101;P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]
QLearning;25, 25, 25, 25;-1.0E7;-1.0;-1.0E7;0.01;0.99;6;1;555;101;P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 3]->P[0, 4]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 3]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 4]->P[0, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 3]->P[1, 3]->P[0, 3]->P[1, 3]->P[0, 4]->P[0, 4]
QLearning;25, 25, 25, 25;1.0E7;-100.0;-1.0E7;0.01;0.01;6;5;555;101;P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]
QLearning;25, 25, 25, 25;1.0E7;-1.0E-6;-100.0;0.7;0.7;6;2;555;101;P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]->P[0, 4]
